Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamID,OpponentID,ScoreID
8/10/2018 7:30:00 PM,2,2018,1,NYJ,ATL,HOME,17,0,17,MetLife Stadium,7,10,0,0,0,31,10,31:10,15,3,10,2,60,253,4.2,2,32,75,2.3,0,27,21,178,2,0,6.6,8.5,77.8,118.83,16,7,43.8,2,1,50.0,2,2,0,0,8,65,1,1,1,7,5,8,6,264,44,1,1,0,0,0,0,0,0,28,50,28:50,11,2,8,1,62,254,4.1,0,22,49,2.2,0,37,22,205,0,1,5.5,9.3,59.5,63.46,15,5,33.3,3,1,33.3,1,0,0,0,10,71,0,0,3,10,3,7,6,267,44.5,1,1,0,100,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,46,16,3,0,4,2,0,49,20,1,0,1,0,1,Friday,24,2,16611
8/10/2018 10:30:00 PM,2,2018,1,DET,OAK,AWAY,10,16,26,Oakland Coliseum,0,7,0,3,0,31,14,31:14,17,4,9,4,64,227,3.5,1,23,88,3.8,1,37,22,139,0,0,3.8,6.3,59.5,67.29,14,3,21.4,1,1,100,2,1,0,0,8,69,1,1,4,26,1,0,7,349,49.9,1,1,0,3,10,0,3,0,28,46,28:46,20,9,9,2,60,345,5.8,1,31,147,4.7,0,29,17,198,1,0,6.8,11.6,58.6,90.88,10,3,30.0,0,0,0,4,1,0,0,9,75,1,1,0,0,10,5,5,199,39.8,1,1,0,50.0,0,25.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,49,19,0,0,5,0,1,47,14,4,0,7,1,1,Friday,11,25,16631
8/10/2018 10:30:00 PM,2,2018,1,OAK,DET,HOME,16,10,26,Oakland Coliseum,3,10,0,3,0,28,46,28:46,20,9,9,2,60,345,5.8,1,31,147,4.7,0,29,17,198,1,0,6.8,11.6,58.6,90.88,10,3,30.0,0,0,0,4,1,0,0,9,75,1,1,0,0,10,5,5,199,39.8,1,1,0,0,7,0,3,0,31,14,31:14,17,4,9,4,64,227,3.5,1,23,88,3.8,1,37,22,139,0,0,3.8,6.3,59.5,67.29,14,3,21.4,1,1,100,2,1,0,0,8,69,1,1,4,26,1,0,7,349,49.9,1,1,0,25.0,0,50.0,0,1,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,1,1,47,14,4,0,7,1,1,49,19,0,0,5,0,1,Friday,25,11,16631
8/11/2018 9:00:00 PM,2,2018,1,MIN,DEN,AWAY,42,28,70,Broncos Stadium at Mile High,14,10,3,15,0,35,44,35:44,24,9,12,3,72,406,5.6,5,37,147,4.0,1,32,24,259,4,1,8.1,10.8,75.0,124.87,15,7,46.7,0,0,0,4,4,0,0,9,93,0,0,3,17,7,4,5,245,49,1,2,1,0,14,7,7,0,24,16,24:16,14,3,9,2,57,299,5.2,4,19,110,5.8,1,36,21,189,2,2,5.2,9,58.3,67.94,13,5,38.5,1,0,0,2,1,0,0,10,107,0,0,2,17,6,8,7,338,48.3,2,1,-1,100,0,50.0,0,4,4,0,2,1,0,0,2,2,4,4,0,0,0,0,0,0,0,40,7,2,0,8,0,0,64,10,3,0,5,0,0,Saturday,20,10,16612
8/11/2018 9:00:00 PM,2,2018,1,DEN,MIN,HOME,28,42,70,Broncos Stadium at Mile High,0,14,7,7,0,24,16,24:16,14,3,9,2,57,299,5.2,4,19,110,5.8,1,36,21,189,2,2,5.2,9,58.3,67.94,13,5,38.5,1,0,0,2,1,0,0,10,107,0,0,2,17,6,8,7,338,48.3,2,1,-1,14,10,3,15,0,35,44,35:44,24,9,12,3,72,406,5.6,5,37,147,4.0,1,32,24,259,4,1,8.1,10.8,75.0,124.87,15,7,46.7,0,0,0,4,4,0,0,9,93,0,0,3,17,7,4,5,245,49,1,2,1,50.0,0,100,0,4,4,0,0,0,0,0,0,0,4,4,0,2,1,0,0,2,2,64,10,3,0,5,0,0,40,7,2,0,8,0,0,Saturday,10,20,16612
8/11/2018 10:00:00 PM,2,2018,1,LAC,ARI,AWAY,17,24,41,U of Phoenix Stadium,3,0,7,7,0,35,5,35:5,23,6,10,7,77,387,5.0,2,24,97,4.0,1,49,28,290,1,1,5.9,10.4,57.1,72.66,16,6,37.5,2,1,50.0,2,1,0,0,15,155,3,3,4,17,7,5,4,211,52.8,4,1,-3,7,0,7,10,0,24,55,24:55,11,4,4,3,49,174,3.6,3,21,56,2.7,1,26,12,118,1,1,4.5,9.8,46.2,56.25,11,0,0,1,1,100,3,2,0,0,11,110,0,0,2,6,7,5,9,417,46.3,1,4,3,50.0,0,66.7,0,2,2,0,0,0,0,0,2,1,3,3,0,0,0,0,0,1,1,40,3,2,0,7,0,0,65,10,4,0,6,2,3,Saturday,29,1,16624
8/11/2018 10:00:00 PM,2,2018,1,ARI,LAC,HOME,24,17,41,U of Phoenix Stadium,7,0,7,10,0,24,55,24:55,11,4,4,3,49,174,3.6,3,21,56,2.7,1,26,12,118,1,1,4.5,9.8,46.2,56.25,11,0,0,1,1,100,3,2,0,0,11,110,0,0,2,6,7,5,9,417,46.3,1,4,3,3,0,7,7,0,35,5,35:5,23,6,10,7,77,387,5.0,2,24,97,4.0,1,49,28,290,1,1,5.9,10.4,57.1,72.66,16,6,37.5,2,1,50.0,2,1,0,0,15,155,3,3,4,17,7,5,4,211,52.8,4,1,-3,66.7,0,50.0,0,3,3,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,65,10,4,0,6,2,3,40,3,2,0,7,0,0,Saturday,1,29,16624
8/16/2018 7:30:00 PM,2,2018,2,PHI,NE,AWAY,20,37,57,Gillette Stadium,0,7,13,0,0,30,52,30:52,22,3,15,4,75,359,4.8,3,16,43,2.7,0,51,27,316,3,1,6.2,11.7,52.9,83.46,17,5,29.4,4,1,25.0,3,2,0,0,9,97,1,1,8,47,3,4,7,341,48.7,2,0,-2,10,17,7,3,0,29,8,29:8,26,9,9,8,71,334,4.7,4,30,140,4.7,0,40,24,194,3,0,4.8,8.1,60.0,97.29,15,5,33.3,0,0,0,4,2,0,0,7,94,0,0,1,10,11,7,7,341,48.7,0,2,2,66.7,0,50.0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,57,17,1,10,5,0,0,57,20,8,0,6,1,1,Thursday,26,21,16613
8/16/2018 7:30:00 PM,2,2018,2,NE,PHI,HOME,37,20,57,Gillette Stadium,10,17,7,3,0,29,8,29:8,26,9,9,8,71,334,4.7,4,30,140,4.7,0,40,24,194,3,0,4.8,8.1,60.0,97.29,15,5,33.3,0,0,0,4,2,0,0,7,94,0,0,1,10,11,7,7,341,48.7,0,2,2,0,7,13,0,0,30,52,30:52,22,3,15,4,75,359,4.8,3,16,43,2.7,0,51,27,316,3,1,6.2,11.7,52.9,83.46,17,5,29.4,4,1,25.0,3,2,0,0,9,97,1,1,8,47,3,4,7,341,48.7,2,0,-2,50.0,0,66.7,0,4,4,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,57,20,8,0,6,1,1,57,17,1,10,5,0,0,Thursday,21,26,16613
8/16/2018 8:00:00 PM,2,2018,2,PIT,GB,AWAY,34,51,85,Lambeau Field,14,0,14,6,0,27,17,27:17,20,7,11,2,60,370,6.2,5,27,151,5.6,2,30,17,219,3,2,7.3,12.9,56.7,85.28,11,3,27.3,1,0,0,3,3,0,0,12,116,0,0,3,20,5,4,6,267,44.5,2,1,-1,17,17,14,3,0,32,43,32:43,22,3,15,4,64,357,5.6,6,29,77,2.7,1,32,19,280,3,0,8.8,14.7,59.4,119.27,14,6,42.9,0,0,0,4,3,0,0,7,80,1,1,3,18,5,5,5,203,40.6,1,2,1,100,0,75.0,0,2,2,0,4,0,1,1,0,0,6,6,0,0,0,0,0,3,3,49,20,3,18,2,1,1,46,11,3,0,3,1,0,Thursday,28,12,16617
8/16/2018 8:00:00 PM,2,2018,2,GB,PIT,HOME,51,34,85,Lambeau Field,17,17,14,3,0,32,43,32:43,22,3,15,4,64,357,5.6,6,29,77,2.7,1,32,19,280,3,0,8.8,14.7,59.4,119.27,14,6,42.9,0,0,0,4,3,0,0,7,80,1,1,3,18,5,5,5,203,40.6,1,2,1,14,0,14,6,0,27,17,27:17,20,7,11,2,60,370,6.2,5,27,151,5.6,2,30,17,219,3,2,7.3,12.9,56.7,85.28,11,3,27.3,1,0,0,3,3,0,0,12,116,0,0,3,20,5,4,6,267,44.5,2,1,-1,75.0,0,100,0,6,6,0,0,0,0,0,3,3,2,2,0,4,0,1,1,0,0,46,11,3,0,3,1,0,49,20,3,18,2,1,1,Thursday,12,28,16617
8/16/2018 8:00:00 PM,2,2018,2,NYJ,WAS,AWAY,13,15,28,FedEx Field,0,3,0,10,0,28,17,28:17,14,3,11,0,52,234,4.5,1,22,64,2.9,0,26,18,170,1,2,6.5,9.4,69.2,67.79,12,5,41.7,1,0,0,3,1,0,0,6,70,0,0,4,19,5,4,4,224,56,2,1,-1,6,3,3,3,0,31,43,31:43,20,4,12,4,59,342,5.8,0,24,97,4.0,0,33,23,245,0,1,7.4,10.7,69.7,78.47,11,3,27.3,0,0,0,4,0,0,0,5,32,0,0,2,1,5,6,4,184,46,1,2,1,33.3,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5,5,52,18,2,1,5,0,0,38,31,4,0,4,0,0,Thursday,24,35,16591
8/16/2018 8:00:00 PM,2,2018,2,WAS,NYJ,HOME,15,13,28,FedEx Field,6,3,3,3,0,31,43,31:43,20,4,12,4,59,342,5.8,0,24,97,4.0,0,33,23,245,0,1,7.4,10.7,69.7,78.47,11,3,27.3,0,0,0,4,0,0,0,5,32,0,0,2,1,5,6,4,184,46,1,2,1,0,3,0,10,0,28,17,28:17,14,3,11,0,52,234,4.5,1,22,64,2.9,0,26,18,170,1,2,6.5,9.4,69.2,67.79,12,5,41.7,1,0,0,3,1,0,0,6,70,0,0,4,19,5,4,4,224,56,2,1,-1,0,0,33.3,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,2,2,38,31,4,0,4,0,0,52,18,2,1,5,0,0,Thursday,35,24,16591
8/17/2018 7:00:00 PM,2,2018,2,KC,ATL,AWAY,28,14,42,Mercedes-Benz Stadium,0,10,7,11,0,32,3,32:3,20,4,14,2,60,347,5.8,3,26,76,2.9,0,32,25,271,2,1,8.5,10.8,78.1,109.77,13,8,61.5,0,0,0,1,0,0,0,9,84,0,0,2,10,3,4,3,129,43,1,2,1,7,7,0,0,0,27,57,27:57,17,3,13,1,55,288,5.2,2,26,83,3.2,0,28,17,205,2,1,7.3,12.1,60.7,92.11,12,7,58.3,2,0,0,3,2,0,0,5,40,1,1,1,4,2,3,3,150,50,2,1,-1,0,0,66.7,0,2,2,0,2,1,0,0,2,2,2,2,0,0,0,0,0,0,0,34,29,1,0,6,1,1,53,11,2,0,3,0,0,Friday,16,2,16614
8/17/2018 7:00:00 PM,2,2018,2,ATL,KC,HOME,14,28,42,Mercedes-Benz Stadium,7,7,0,0,0,27,57,27:57,17,3,13,1,55,288,5.2,2,26,83,3.2,0,28,17,205,2,1,7.3,12.1,60.7,92.11,12,7,58.3,2,0,0,3,2,0,0,5,40,1,1,1,4,2,3,3,150,50,2,1,-1,0,10,7,11,0,32,3,32:3,20,4,14,2,60,347,5.8,3,26,76,2.9,0,32,25,271,2,1,8.5,10.8,78.1,109.77,13,8,61.5,0,0,0,1,0,0,0,9,84,0,0,2,10,3,4,3,129,43,1,2,1,66.7,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,1,0,0,2,2,53,11,2,0,3,0,0,34,29,1,0,6,1,1,Friday,2,16,16614
8/17/2018 7:00:00 PM,2,2018,2,NYG,DET,AWAY,30,17,47,Ford Field,0,10,7,13,0,27,42,27:42,19,6,10,3,54,299,5.5,4,26,96,3.7,3,28,18,203,1,0,7.2,11.3,64.3,97.77,12,6,50.0,2,1,50.0,4,4,0,0,8,58,0,0,0,0,6,7,3,130,43.3,0,1,1,3,0,0,14,0,32,18,32:18,21,4,12,5,70,308,4.4,2,22,67,3.0,1,44,31,241,1,1,5.5,7.8,70.5,81.72,14,5,35.7,3,2,66.7,3,2,0,0,9,95,0,0,4,23,2,3,4,210,52.5,1,0,-1,100,0,66.7,0,4,3,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,59,7,4,0,8,1,0,44,6,0,0,5,0,0,Friday,23,11,16625
8/17/2018 7:00:00 PM,2,2018,2,DET,NYG,HOME,17,30,47,Ford Field,3,0,0,14,0,32,18,32:18,21,4,12,5,70,308,4.4,2,22,67,3.0,1,44,31,241,1,1,5.5,7.8,70.5,81.72,14,5,35.7,3,2,66.7,3,2,0,0,9,95,0,0,4,23,2,3,4,210,52.5,1,0,-1,0,10,7,13,0,27,42,27:42,19,6,10,3,54,299,5.5,4,26,96,3.7,3,28,18,203,1,0,7.2,11.3,64.3,97.77,12,6,50.0,2,1,50.0,4,4,0,0,8,58,0,0,0,0,6,7,3,130,43.3,0,1,1,66.7,0,100,0,2,2,0,0,0,0,0,2,1,4,3,0,0,0,0,0,1,1,44,6,0,0,5,0,0,59,7,4,0,8,1,0,Friday,11,23,16625
8/17/2018 7:30:00 PM,2,2018,2,BUF,CLE,AWAY,19,17,36,FirstEnergy Stadium,0,10,3,6,0,32,51,32:51,16,8,6,2,65,285,4.4,2,33,113,3.4,0,29,20,172,2,0,5.9,8.6,69.0,107.26,14,4,28.6,0,0,0,3,1,0,0,9,63,0,0,3,13,2,5,6,281,46.8,0,0,0,7,0,3,7,0,27,9,27:9,17,10,5,2,58,247,4.3,2,32,164,5.1,2,24,11,83,0,0,3.5,7.5,45.8,54.69,12,3,25.0,0,0,0,3,2,0,0,7,70,0,0,2,14,5,7,8,341,42.6,0,0,0,33.3,0,66.7,0,2,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,1,1,39,18,2,0,5,0,0,40,28,3,0,2,1,0,Friday,4,8,16618
8/17/2018 7:30:00 PM,2,2018,2,CLE,BUF,HOME,17,19,36,FirstEnergy Stadium,7,0,3,7,0,27,9,27:9,17,10,5,2,58,247,4.3,2,32,164,5.1,2,24,11,83,0,0,3.5,7.5,45.8,54.69,12,3,25.0,0,0,0,3,2,0,0,7,70,0,0,2,14,5,7,8,341,42.6,0,0,0,0,10,3,6,0,32,51,32:51,16,8,6,2,65,285,4.4,2,33,113,3.4,0,29,20,172,2,0,5.9,8.6,69.0,107.26,14,4,28.6,0,0,0,3,1,0,0,9,63,0,0,3,13,2,5,6,281,46.8,0,0,0,66.7,0,33.3,0,2,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,3,2,40,28,3,0,2,1,0,39,18,2,0,5,0,0,Friday,8,4,16618
8/17/2018 7:30:00 PM,2,2018,2,MIA,CAR,AWAY,20,27,47,Bank of America Stadium,6,3,3,8,0,28,8,28:8,17,4,11,2,65,334,5.1,1,21,109,5.2,1,42,30,225,0,1,5.4,7.5,71.4,74.01,12,2,16.7,1,0,0,4,1,0,0,8,69,0,0,2,7,8,6,5,242,48.4,1,2,1,6,7,0,14,0,31,52,31:52,21,10,8,3,60,405,6.8,4,31,226,7.3,3,26,17,179,1,2,6.9,10.5,65.4,66.03,12,6,50.0,0,0,0,2,2,0,0,7,53,0,0,3,21,10,6,4,200,50,2,1,-1,25.0,0,100,0,0,0,0,0,0,1,1,4,4,3,3,0,1,0,0,0,1,0,27,47,3,0,3,0,0,43,27,2,0,3,1,0,Friday,19,5,16626
8/17/2018 7:30:00 PM,2,2018,2,CAR,MIA,HOME,27,20,47,Bank of America Stadium,6,7,0,14,0,31,52,31:52,21,10,8,3,60,405,6.8,4,31,226,7.3,3,26,17,179,1,2,6.9,10.5,65.4,66.03,12,6,50.0,0,0,0,2,2,0,0,7,53,0,0,3,21,10,6,4,200,50,2,1,-1,6,3,3,8,0,28,8,28:8,17,4,11,2,65,334,5.1,1,21,109,5.2,1,42,30,225,0,1,5.4,7.5,71.4,74.01,12,2,16.7,1,0,0,4,1,0,0,8,69,0,0,2,7,8,6,5,242,48.4,1,2,1,100,0,25.0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,4,43,27,2,0,3,1,0,27,47,3,0,3,0,0,Friday,5,19,16626
8/17/2018 8:00:00 PM,2,2018,2,ARI,NO,AWAY,20,15,35,Mercedes-Benz Superdome,0,17,3,0,0,30,29,30:29,18,1,14,3,58,276,4.8,2,26,65,2.5,1,32,21,211,1,0,6.6,10.0,65.6,94.66,14,5,35.7,0,0,0,2,2,0,0,13,110,0,0,0,0,5,6,6,270,45,0,4,4,0,3,0,12,0,29,31,29:31,23,11,8,4,59,307,5.2,1,28,183,6.5,1,27,20,124,0,2,4.6,6.2,74.1,52.08,11,3,27.3,1,1,100,5,1,0,0,3,60,2,2,4,42,4,2,3,143,47.7,4,0,-4,100,0,20.0,0,2,2,0,0,0,0,0,3,2,0,0,0,2,0,0,0,3,3,46,23,3,0,3,2,2,45,14,0,0,4,0,0,Friday,1,22,16627
8/17/2018 8:00:00 PM,2,2018,2,NO,ARI,HOME,15,20,35,Mercedes-Benz Superdome,0,3,0,12,0,29,31,29:31,23,11,8,4,59,307,5.2,1,28,183,6.5,1,27,20,124,0,2,4.6,6.2,74.1,52.08,11,3,27.3,1,1,100,5,1,0,0,3,60,2,2,4,42,4,2,3,143,47.7,4,0,-4,0,17,3,0,0,30,29,30:29,18,1,14,3,58,276,4.8,2,26,65,2.5,1,32,21,211,1,0,6.6,10.0,65.6,94.66,14,5,35.7,0,0,0,2,2,0,0,13,110,0,0,0,0,5,6,6,270,45,0,4,4,20.0,0,100,0,0,0,0,2,0,0,0,3,3,2,2,0,0,0,0,0,3,2,45,14,0,0,4,0,0,46,23,3,0,3,2,2,Friday,22,1,16627
8/18/2018 1:00:00 PM,2,2018,2,JAX,MIN,AWAY,14,10,24,U.S. Bank Stadium,0,7,0,7,0,36,6,36:6,20,5,13,2,71,283,4.0,2,29,100,3.4,2,36,23,183,0,1,5.1,8.0,63.9,64.93,14,4,28.6,1,1,100,2,2,0,0,13,140,0,0,6,48,6,5,7,299,42.7,1,2,1,3,0,7,0,0,23,54,23:54,18,7,7,4,61,238,3.9,1,24,128,5.3,1,33,18,110,0,0,3.3,6.1,54.5,61.43,12,0,0,2,1,50.0,2,1,0,0,7,60,2,2,4,30,12,8,7,316,45.1,2,1,-1,100,0,50.0,0,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,47,15,4,0,5,3,2,52,22,6,0,4,2,0,Saturday,15,20,16619
8/18/2018 1:00:00 PM,2,2018,2,MIN,JAX,HOME,10,14,24,U.S. Bank Stadium,3,0,7,0,0,23,54,23:54,18,7,7,4,61,238,3.9,1,24,128,5.3,1,33,18,110,0,0,3.3,6.1,54.5,61.43,12,0,0,2,1,50.0,2,1,0,0,7,60,2,2,4,30,12,8,7,316,45.1,2,1,-1,0,7,0,7,0,36,6,36:6,20,5,13,2,71,283,4.0,2,29,100,3.4,2,36,23,183,0,1,5.1,8.0,63.9,64.93,14,4,28.6,1,1,100,2,2,0,0,13,140,0,0,6,48,6,5,7,299,42.7,1,2,1,50.0,0,100,0,1,1,0,0,0,0,0,2,1,2,2,0,0,0,0,0,1,0,52,22,6,0,4,2,0,47,15,4,0,5,3,2,Saturday,20,15,16619
8/18/2018 4:00:00 PM,2,2018,2,OAK,LAR,AWAY,15,19,34,Los Angeles Memorial Coliseum,0,0,6,9,0,26,27,26:27,12,5,5,2,52,223,4.3,2,20,114,5.7,1,28,16,109,1,0,3.9,6.8,57.1,77.83,10,1,10.0,0,0,0,3,2,0,0,10,101,2,2,4,29,6,6,7,297,42.4,2,1,-1,0,13,3,3,0,33,33,33:33,13,4,5,4,61,215,3.5,1,32,72,2.2,1,27,16,143,0,1,5.3,8.9,59.3,58.10,14,2,14.3,1,1,100,4,1,0,0,5,44,0,0,2,9,5,6,5,209,41.8,1,2,1,66.7,0,25.0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,5,4,45,19,2,0,5,1,0,37,12,4,0,4,2,2,Saturday,25,32,16615
8/18/2018 4:00:00 PM,2,2018,2,LAR,OAK,HOME,19,15,34,Los Angeles Memorial Coliseum,0,13,3,3,0,33,33,33:33,13,4,5,4,61,215,3.5,1,32,72,2.2,1,27,16,143,0,1,5.3,8.9,59.3,58.10,14,2,14.3,1,1,100,4,1,0,0,5,44,0,0,2,9,5,6,5,209,41.8,1,2,1,0,0,6,9,0,26,27,26:27,12,5,5,2,52,223,4.3,2,20,114,5.7,1,28,16,109,1,0,3.9,6.8,57.1,77.83,10,1,10.0,0,0,0,3,2,0,0,10,101,2,2,4,29,6,6,7,297,42.4,2,1,-1,25.0,0,66.7,0,1,1,0,0,0,0,0,5,4,0,0,0,3,0,0,0,1,1,37,12,4,0,4,2,2,45,19,2,0,5,1,0,Saturday,32,25,16615
8/18/2018 7:00:00 PM,2,2018,2,CIN,DAL,AWAY,21,13,34,AT&T Stadium,0,0,11,10,0,26,52,26:52,16,3,9,4,55,263,4.8,2,24,54,2.2,1,30,19,209,1,1,7.0,11,63.3,81.11,11,2,18.2,0,0,0,3,2,0,0,10,67,1,1,1,9,6,7,6,261,43.5,2,0,-2,3,7,0,3,0,33,8,33:8,15,6,9,0,68,262,3.9,1,23,89,3.9,0,40,24,173,1,0,4.3,7.2,60.0,78.44,16,5,31.2,2,0,0,2,1,0,0,6,77,0,0,5,26,2,6,7,315,45,0,2,2,66.7,0,50.0,0,1,1,0,2,1,0,0,2,2,1,1,0,0,0,0,0,2,2,49,20,5,0,4,1,0,35,18,1,0,6,1,1,Saturday,7,9,16628
8/18/2018 7:00:00 PM,2,2018,2,DAL,CIN,HOME,13,21,34,AT&T Stadium,3,7,0,3,0,33,8,33:8,15,6,9,0,68,262,3.9,1,23,89,3.9,0,40,24,173,1,0,4.3,7.2,60.0,78.44,16,5,31.2,2,0,0,2,1,0,0,6,77,0,0,5,26,2,6,7,315,45,0,2,2,0,0,11,10,0,26,52,26:52,16,3,9,4,55,263,4.8,2,24,54,2.2,1,30,19,209,1,1,7.0,11,63.3,81.11,11,2,18.2,0,0,0,3,2,0,0,10,67,1,1,1,9,6,7,6,261,43.5,2,0,-2,50.0,0,66.7,0,1,1,0,0,0,0,0,2,2,1,1,0,2,1,0,0,2,2,35,18,1,0,6,1,1,49,20,5,0,4,1,0,Saturday,9,7,16628
8/18/2018 8:00:00 PM,2,2018,2,TB,TEN,AWAY,30,14,44,Nissan Stadium,3,17,0,10,0,29,44,29:44,21,3,15,3,69,429,6.2,3,24,64,2.7,0,44,26,365,3,0,8.3,14.0,59.1,108.62,16,7,43.8,0,0,0,4,2,0,0,10,100,0,0,1,13,2,4,5,231,46.2,0,1,1,7,0,7,0,0,30,16,30:16,19,2,12,5,65,340,5.2,2,29,90,3.1,0,35,22,250,2,0,7.1,11.4,62.9,103.27,15,6,40.0,2,0,0,2,1,0,0,11,134,1,1,1,10,4,2,6,259,43.2,1,0,-1,50.0,0,50.0,0,3,3,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,49,14,1,0,3,2,1,45,20,1,0,5,1,0,Saturday,33,34,16629
8/18/2018 8:00:00 PM,2,2018,2,TEN,TB,HOME,14,30,44,Nissan Stadium,7,0,7,0,0,30,16,30:16,19,2,12,5,65,340,5.2,2,29,90,3.1,0,35,22,250,2,0,7.1,11.4,62.9,103.27,15,6,40.0,2,0,0,2,1,0,0,11,134,1,1,1,10,4,2,6,259,43.2,1,0,-1,3,17,0,10,0,29,44,29:44,21,3,15,3,69,429,6.2,3,24,64,2.7,0,44,26,365,3,0,8.3,14.0,59.1,108.62,16,7,43.8,0,0,0,4,2,0,0,10,100,0,0,1,13,2,4,5,231,46.2,0,1,1,50.0,0,50.0,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,45,20,1,0,5,1,0,49,14,1,0,3,2,1,Saturday,34,33,16629
