PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
8316,,70,Eric,Wood,C,Inactive,6'4",315,3/18/1986 12:00:00 AM,Louisville,10,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8316.png,,,BUF,2009,1,28,False,,,,,,
8319,,61,Joe,Berger,G,Inactive,6'5",305,5/25/1982 12:00:00 AM,Michigan Tech,14,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8319.png,,,CAR,2005,6,207,False,,,,,,
8326,,69,Andrew,Gardner,G,Inactive,6'6",305,4/4/1986 12:00:00 AM,Georgia Tech,7,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8326.png,,,MIA,2009,6,181,False,,,,,,
8337,,76,Tony,McDaniel,DT,Inactive,6'7",305,1/20/1985 12:00:00 AM,Tennessee,13,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8337.png,,,JAX FA,2006,,,True,,,,,Tony McDaniel,
8373,,87,Brandon,Tate,WR,Inactive,6'1",195,10/5/1987 12:00:00 AM,North Carolina,11,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8373.png,,,NE,2009,3,83,False,9442,288161,,Brandon Tate,Brandon Tate,
8415,,6,Mark,Sanchez,QB,Inactive,6'2",225,11/11/1986 12:00:00 AM,USC,11,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8415.png,,,NYJ,2009,1,5,False,6687,297127,,Mark Sanchez,Mark Sanchez,
8419,,68,Matt,Slauson,G,Inactive,6'5",315,2/18/1986 12:00:00 AM,Nebraska,11,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8419.png,,,NYJ,2009,6,193,False,,,,,,
8435,,90,Michael,Johnson,DE,Inactive,6'7",260,2/7/1987 12:00:00 AM,Georgia Tech,11,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8435.png,,,CIN,2009,3,70,False,,,,,,
8441,,58,Rey,Maualuga,ILB,Inactive,6'2",255,1/20/1987 12:00:00 AM,USC,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8441.png,,,CIN,2009,2,38,False,,,,,,
8508,,82,David,Johnson,RB,Inactive,6'0",224,8/26/1987 12:00:00 AM,Northern Iowa,9,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8508.png,,,PIT,2009,7,241,False,6567,288291,,David Johnson,David Johnson,
8529,,14,Mike,Wallace,WR,Inactive,6'0",199,8/1/1986 12:00:00 AM,Mississippi,11,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8529.png,,,PIT,2009,3,84,False,6607,339270,,Mike Wallace,Mike Wallace,
8532,,88,Kenny,Britt,WR,Inactive,6'3",215,9/19/1988 12:00:00 AM,Rutgers,10,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8532.png,,,TEN,2009,1,30,False,6535,336831,,Kenny Britt,Kenny Britt,
8565,,53,Connor,Barwin,OLB,Inactive,6'4",254,10/15/1986 12:00:00 AM,Cincinnati,10,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8565.png,,,HOU,2009,2,46,False,,,,,,
8571,,56,Brian,Cushing,ILB,Inactive,6'3",260,1/24/1987 12:00:00 AM,USC,10,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8571.png,,,HOU,2009,1,15,False,,,,,,
8590,,8,Dan,Orlovsky,QB,Inactive,6'5",230,8/18/1983 12:00:00 AM,Connecticut,11,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8590.png,,,DET,2005,5,145,False,8071,162818,,Dan Orlovsky,Dan Orlovsky,
8593,,27,Glover,Quin,FS,Inactive,6'0",207,1/15/1986 12:00:00 AM,New Mexico,11,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8593.png,,,HOU,2009,4,112,False,,,,,,
8649,,23,Rashad,Jennings,RB,Inactive,6'1",235,3/26/1985 12:00:00 AM,Liberty,7,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8649.png,,,JAX,2009,7,250,False,8052,269058,,Rashad Jennings,Rashad Jennings,
8670,,91,Robert,Ayers Jr,DE,Inactive,6'3",274,9/6/1985 12:00:00 AM,Tennessee,10,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8670.png,,,DEN,2009,1,18,False,,,,,,
8753,,50,Mike,Vrabel,LB,Inactive,6'4",261,8/14/1975 12:00:00 AM,Ohio State,14,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
8771,,88,Darrius,Heyward-Bey,WR,Inactive,6'2",210,2/26/1987 12:00:00 AM,Maryland,11,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8771.png,,,OAK,2009,1,7,False,7784,284925,,Darrius Heyward-Bey,Darrius Heyward-Bey,
8776,,34,Mike,Mitchell,SS,Inactive,6'1",220,6/10/1987 12:00:00 AM,Ohio University,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8776.png,,,OAK,2009,2,47,False,,,,,Mike Mitchell,
8777,,18,Louis,Murphy,WR,Inactive,6'2",200,5/11/1987 12:00:00 AM,Florida,10,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8777.png,,,OAK,2009,4,124,False,7788,296138,,Louis Murphy,Louis Murphy,
8842,,3,Jon,Kitna,QB,Inactive,6'2",219,9/21/1972 12:00:00 AM,Central Washington,16,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,SEA,1996,,,True,,,,,,
8848,,82,John,Phillips,TE,Inactive,6'5",251,6/11/1987 12:00:00 AM,Virginia,10,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8848.png,,,DAL,2009,6,208,False,6823,323332,,John Phillips,John Phillips,
8863,,66,Will,Beatty,OT,Inactive,6'6",319,3/2/1985 12:00:00 AM,Connecticut,10,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8863.png,,,NYG,2009,2,60,False,,,,,,
8914,,18,Jeremy,Maclin,WR,Inactive,6'0",198,5/11/1988 12:00:00 AM,Missouri,10,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8914.png,,,PHI,2009,1,19,False,7283,333818,,Jeremy Maclin,Jeremy Maclin,
8950,,98,Brian,Orakpo,OLB,Inactive,6'4",260,7/31/1986 12:00:00 AM,Texas,11,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8950.png,,,WAS,2009,1,13,False,,,,,Brian Orakpo,
8972,,6,Jay,Cutler,QB,Inactive,6'3",220,4/29/1983 12:00:00 AM,Vanderbilt,13,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8972.png,,,DEN,2006,1,11,False,6898,158918,,Jay Cutler,Jay Cutler,
8984,,30,DJ,Moore,CB,Inactive,5'9",183,3/22/1987 12:00:00 AM,Vanderbilt,6,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,CHI,2009,4,119,False,,,,D.J. Moore,,
9028,,40,Marquand,Manuel,SS,Inactive,6'0",213,7/11/1979 12:00:00 AM,Florida,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
8723,,8,Matt,Cassel,QB,Inactive,6'4",230,5/17/1982 12:00:00 AM,USC,15,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/8723.png,,,NE,2005,7,230,False,7778,145407,,Matt Cassel,Matt Cassel,
8748,,89,Sean,Ryan,TE,Inactive,6'5",260,3/27/1980 12:00:00 AM,Boston College,,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
9226,,5,Josh,Freeman,QB,Inactive,6'6",248,1/13/1988 12:00:00 AM,Kansas State,6,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9226.png,,,TB,2009,1,17,False,8022,333545,,,,
9331,,15,Michael,Crabtree,WR,Inactive,6'1",214,9/14/1987 12:00:00 AM,Texas Tech,11,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9331.png,,,SF,2009,1,10,False,9392,324799,,Michael Crabtree,Michael Crabtree,
9392,,60,Max,Unger,C,Inactive,6'5",305,4/14/1986 12:00:00 AM,Oregon,11,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9392.png,,,SEA,2009,2,49,False,,,,,,
9555,,75,Sen'Derrick,Marks,DE,Inactive,6'2",294,2/23/1987 12:00:00 AM,Auburn,9,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9555.png,,,TEN,2009,2,62,False,,,,,,
9588,,87,Brandon,Pettigrew,TE,Inactive,6'5",265,2/23/1985 12:00:00 AM,Oklahoma State,8,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9588.png,,,DET,2009,1,20,False,7394,251803,,Brandon Pettigrew,Brandon Pettigrew,
9664,,22,Vontae,Davis,CB,Inactive,5'11",205,5/27/1988 12:00:00 AM,Illinois,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9664.png,,,MIA,2009,1,25,False,,,,,,
9667,,21,Sean,Smith,CB,Inactive,6'3",218,7/14/1987 12:00:00 AM,Utah,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9667.png,,,MIA,2009,2,61,False,,,,,Sean Smith,
9672,,8,Kevin,O'Connell,QB,Inactive,6'5",225,5/25/1985 12:00:00 AM,San Diego State,5,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,,,,,,,,,,,
9700,,89,Garrison,Sanborn,LS,Inactive,6'0",240,7/31/1985 12:00:00 AM,Florida State,11,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9700.png,,,BUF FA,2009,,,True,,,,,,
9704,,20,Darius,Butler,FS,Inactive,5'10",185,3/18/1986 12:00:00 AM,Connecticut,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9704.png,,,NE,2009,2,41,False,,,,,,
9707,,50,Rob,Ninkovich,OLB,Inactive,6'3",255,2/1/1984 12:00:00 AM,Purdue,12,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9707.png,,,NO,2006,5,135,False,,,,,,
9788,,21,Lardarius,Webb,FS,Inactive,5'10",182,10/12/1985 12:00:00 AM,Nicholls State,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9788.png,,,BAL,2009,3,88,False,,,,,,
9793,,57,Dannell,Ellerbe,ILB,Inactive,6'1",240,11/29/1985 12:00:00 AM,Georgia,10,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9793.png,,,BAL FA,2009,,,True,,,,,Dannell Ellerbe,
9810,,52,Jonathan,Casillas,OLB,Inactive,6'1",227,6/3/1987 12:00:00 AM,Wisconsin,10,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9810.png,,,NO FA,2009,,,True,,,,,,
9826,,64,Khalif,Barnes,OT,Inactive,6'6",325,4/21/1982 12:00:00 AM,Washington,13,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9826.png,,,JAX,2005,2,52,False,,,,,,
9827,,92,Desmond,Bryant,DT,Inactive,6'5",290,12/15/1985 12:00:00 AM,Harvard,9,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9827.png,,,OAK FA,2009,,,True,,,,,,
9828,,97,Ricky,Jean-Francois,DT,Inactive,6'3",295,11/23/1986 12:00:00 AM,LSU,11,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9828.png,,,SF,2009,7,244,False,,,,,Ricky Jean Francois,
9050,,76,TJ,Lang,G,Inactive,6'4",318,9/20/1987 12:00:00 AM,Eastern Michigan,10,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9050.png,,,GB,2009,4,109,False,,,,,,
9956,,57,Dan,Skuta,OLB,Inactive,6'2",251,4/21/1986 12:00:00 AM,Grand Valley State,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9956.png,,,CIN FA,2009,,,True,,,,,,
10092,,4,Connor,Barth,K,Inactive,5'11",193,4/11/1986 12:00:00 AM,North Carolina,10,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10092.png,,,KC FA,2008,,,True,6427,,,Connor Barth,,
10949,,26,CJ,Spiller,RB,Inactive,5'11",196,8/15/1987 12:00:00 AM,Clemson,9,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10949.png,,,BUF,2010,1,9,False,11419,332959,,C.J. Spiller,C.J. Spiller,
10953,,24,Nolan,Carroll,CB,Inactive,5'11",205,1/18/1987 12:00:00 AM,Maryland,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10953.png,,,MIA,2010,5,145,False,,,,,,
10960,,55,Koa,Misi,OLB,Inactive,6'3",257,1/17/1987 12:00:00 AM,Utah,8,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10960.png,,,MIA,2010,2,40,False,,,,,,
10974,,87,Rob,Gronkowski,TE,Inactive,6'6",265,5/14/1989 12:00:00 AM,Arizona,10,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10974.png,,,NE,2010,2,42,False,11460,381091,,Rob Gronkowski,Rob Gronkowski,
10975,,81,Aaron,Hernandez,TE,Inactive,6'2",245,11/6/1989 12:00:00 AM,Florida,4,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,,,NE,2010,4,113,False,,,,,,
10991,,38,John,Conner,FB,Inactive,5'11",245,6/8/1987 12:00:00 AM,Kentucky,6,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10991.png,,,NYJ,2010,5,139,False,11557,302234,,,,
10992,,87,Jeff,Cumberland,TE,Inactive,6'4",260,5/2/1987 12:00:00 AM,Illinois,9,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/10992.png,,,NYJ FA,2010,,,True,11766,333361,,Jeff Cumberland,Jeff Cumberland,
11011,,96,Arthur,Jones,DE,Inactive,6'3",315,6/3/1986 12:00:00 AM,Syracuse,9,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11011.png,,,BAL,2010,5,157,False,,,,,,
11026,,84,Jermaine,Gresham,TE,Inactive,6'6",261,6/16/1988 12:00:00 AM,Oklahoma,10,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11026.png,,,CIN,2010,1,21,False,11431,333278,,Jermaine Gresham,Jermaine Gresham,
11054,,43,TJ,Ward,SS,Inactive,5'10",200,12/12/1986 12:00:00 AM,Oregon,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11054.png,,,CLE,2010,2,38,False,,,,,,
11046,,77,Shawn,Lauvao,G,Inactive,6'3",315,10/26/1987 12:00:00 AM,Arizona State,9,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11046.png,,,CLE,2010,3,92,False,,,,,,
11096,,42,Alterraun,Verner,CB,Inactive,5'10",187,12/13/1988 12:00:00 AM,UCLA,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11096.png,,,TEN,2010,4,104,False,,,,,,
11154,,22,Don,Carey,CB,Inactive,5'11",192,2/14/1987 12:00:00 AM,Norfolk State,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11154.png,,,CLE,2009,6,177,False,,,,,,
11178,,69,Zane,Beadles,OT,Inactive,6'4",305,11/19/1986 12:00:00 AM,Utah,8,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11178.png,,,DEN,2010,2,45,False,,,,,,
11182,,81,Eric,Decker,WR,Inactive,6'3",215,3/15/1987 12:00:00 AM,Minnesota,9,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11182.png,,,DEN,2010,3,87,False,11501,298955,,Eric Decker,Eric Decker,
11205,,29,Eric,Berry,FS,Inactive,6'0",211,12/29/1988 12:00:00 AM,Tennessee,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11205.png,,,KC,2010,1,5,False,,,,,,
11234,,99,Lamarr,Houston,OLB,Inactive,6'3",305,6/24/1987 12:00:00 AM,Texas,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11234.png,,,OAK,2010,2,44,False,,,,,,
11241,,66,Jared,Veldheer,OT,Inactive,6'6",315,6/14/1987 12:00:00 AM,Hillsdale - MI,10,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11241.png,,,OAK,2010,3,69,False,,,,,,
11256,,24,Ryan,Mathews,RB,Inactive,6'0",218,10/10/1987 12:00:00 AM,Fresno State,8,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11256.png,,,SD,2010,1,1,False,11425,406247,,Ryan Mathews,Ryan Mathews,
11264,,93,Cam,Thomas,NT,Inactive,6'4",335,12/12/1986 12:00:00 AM,North Carolina,9,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11264.png,,,SD,2010,5,146,False,,,,,,
11270,,88,Dez,Bryant,WR,Inactive,6'2",220,11/4/1988 12:00:00 AM,Oklahoma State,9,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11270.png,,,DAL,2010,1,24,False,11435,397499,,Dez Bryant,Dez Bryant,
11271,,42,Barry,Church,SS,Inactive,6'1",218,2/11/1988 12:00:00 AM,Toledo,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11271.png,,,DAL FA,2010,,,True,,,,,Barry Church,
11308,,29,Nate,Allen,FS,Inactive,6'0",210,11/30/1987 12:00:00 AM,South Florida,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11308.png,,,PHI,2010,2,37,False,,,,,,
11317,,80,Clay,Harbor,TE,Inactive,6'3",252,7/2/1987 12:00:00 AM,Missouri State,8,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11317.png,,,PHI,2010,4,125,False,11543,293037,,Clay Harbor,Clay Harbor,
11319,,78,Austin,Howard,OT,Inactive,6'7",333,3/22/1987 12:00:00 AM,Northern Iowa,7,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11319.png,,,PHI FA,2010,,,True,,,,,,
11384,,97,Willie,Young,OLB,Inactive,6'5",251,9/19/1985 12:00:00 AM,North Carolina State,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11384.png,,,DET,2010,7,213,False,,,,,,
11402,,37,Sam,Shields,CB,Inactive,5'11",184,12/8/1987 12:00:00 AM,Miami,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11402.png,,,GB FA,2010,,,True,,,,,,
11405,,69,CJ,Wilson,NT,Inactive,6'3",305,3/30/1987 12:00:00 AM,East Carolina,8,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11405.png,,,GB,2010,7,230,False,,,,,,
11429,,68,Joe,Hawley,C,Inactive,6'3",297,10/22/1988 12:00:00 AM,UNLV,9,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11429.png,,,ATL,2010,4,117,False,,,,,,
11443,,56,Sean,Weatherspoon,ILB,Inactive,6'1",239,12/29/1987 12:00:00 AM,Missouri,8,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11443.png,,,ATL,2010,1,19,False,,,,,Sean Weatherspoon,
11463,,19,Brandon,LaFell,WR,Inactive,6'2",211,11/4/1986 12:00:00 AM,LSU,10,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11463.png,,,CAR,2010,3,78,False,11495,303885,,Brandon LaFell,Brandon LaFell,
11464,,36,Robert,McClain,CB,Inactive,5'9",195,7/22/1988 12:00:00 AM,Connecticut,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11464.png,,,CAR,2010,7,249,False,,,,,,
11501,,17,Arrelious,Benn,WR,Inactive,6'1",220,9/8/1988 12:00:00 AM,Illinois,8,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11501.png,,,TB,2010,2,39,False,11457,381408,,Arrelious Benn,Arrelious Benn,
11527,,9,Sam,Bradford,QB,Inactive,6'4",236,11/8/1987 12:00:00 AM,Oklahoma,10,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11527.png,,,SL,2010,1,1,False,11414,333276,,Sam Bradford,Sam Bradford,
11535,,84,Michael,Hoomanawanui,TE,Inactive,6'4",264,7/4/1988 12:00:00 AM,Illinois,9,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11535.png,,,SL,2010,5,132,False,11556,333398,,Michael Hoomanawanui,Michael Hoomanawanui,
11548,,26,Darian,Stewart,SS,Inactive,5'11",216,8/4/1988 12:00:00 AM,South Carolina,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11548.png,,,SL FA,2010,,,True,,,,,,
11555,,49,Jim,Dray,TE,Inactive,6'5",255,12/31/1986 12:00:00 AM,Stanford,9,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11555.png,,,ARZ,2010,7,233,False,11648,322988,,Jim Dray,Jim Dray,
11577,,75,Alex,Boone,G,Inactive,6'8",300,5/4/1987 12:00:00 AM,Ohio State,9,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11577.png,,,SF FA,2009,,,True,,,,,,
11578,,53,NaVorro,Bowman,ILB,Inactive,6'0",242,5/28/1988 12:00:00 AM,Penn State,9,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11578.png,,,SF,2010,3,91,False,,,,,NaVorro Bowman,
11582,,76,Anthony,Davis,OT,Inactive,6'5",323,10/11/1989 12:00:00 AM,Rutgers,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11582.png,,,SF,2010,1,11,False,,,,,,
11589,,42,Chris,Maragos,FS,Inactive,5'10",200,1/6/1987 12:00:00 AM,Wisconsin,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11589.png,,,SF FA,2010,,,True,,,,,,
11598,,31,Kam,Chancellor,SS,Inactive,6'3",232,4/3/1988 12:00:00 AM,Virginia Tech,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11598.png,,,SEA,2010,5,133,False,,,,,,
11658,,56,Karlos,Dansby,ILB,Inactive,6'3",250,11/3/1981 12:00:00 AM,Auburn,15,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11658.png,,,ARZ,2004,2,33,False,,,,,,
11667,,15,Brandon,Marshall,WR,Inactive,6'4",230,3/23/1984 12:00:00 AM,Central Florida,14,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11667.png,,,DEN,2006,4,119,False,6759,179701,,Brandon Marshall,Brandon Marshall,
11692,,34,Antonio,Cromartie,CB,Inactive,6'2",210,4/15/1984 12:00:00 AM,Florida State,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11692.png,,,LAC,2006,1,19,False,,,,,,
11694,,2,Nick,Folk,K,Inactive,6'1",222,11/5/1984 12:00:00 AM,Arizona,12,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11694.png,,,DAL,2007,6,178,False,6642,,,Nick Folk,,
11700,,20,Dwight,Lowery,FS,Inactive,5'11",198,1/23/1986 12:00:00 AM,San Jose State,10,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11700.png,,,NYJ,2008,4,113,False,,,,,,
11703,,46,Tanner,Purdum,LS,Inactive,6'3",270,8/15/1984 12:00:00 AM,Baker - KS,8,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11703.png,,,KC FA,2009,,,True,,,,,,
11712,,81,Anquan,Boldin,WR,Inactive,6'1",220,10/3/1980 12:00:00 AM,Florida State,15,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11712.png,,,ARZ,2003,2,54,False,6479,184556,,Anquan Boldin,Anquan Boldin,
11731,,24,Adam,Jones,CB,Inactive,5'9",185,9/30/1983 12:00:00 AM,West Virginia,12,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11731.png,,,TEN,2005,1,6,False,,,,,,
11735,,6,Mike,Nugent,K,Inactive,5'10",190,3/2/1982 12:00:00 AM,Ohio State,14,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11735.png,,,NYJ,2005,2,47,False,6636,160391,,Mike Nugent,Mike Nugent,
